numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,numeric9,numeric10,numeric11,numeric12,numeric13,label,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39
56,0,0,11,0,0,54,2,1,374,176,0,0,1,3,34,0,10,0,0,12,1,0,955,11,0,11,1,877,0,0,46,136,3,0,1,1,654,8,464
0,0,0,5,0,0,0,1,0,0,0,0,0,1,18,7,2,2,0,0,302,1,0,956,277,2,254,1,7,2,0,7,1,2,2,0,0,2,1,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,149,172,246,0,0,806,0,0,2,698,174,471,7,878,213,4,578,1,2,192,0,11,232,1,2
0,1,0,5,0,0,0,0,0,0,6,0,0,0,14,38,5,2,0,0,687,1,0,2,605,6,289,1,115,6,6,95,1,2,6,0,0,2,1,2
0,1,1,4,14,6,0,0,1,0,0,0,0,0,3,125,291,413,0,1,1302,5,1,476,604,298,555,1,261,356,0,196,0,0,320,3,0,372,4,118
0,3,0,8,12,0,0,1,0,0,0,0,0,0,3,24,5,2,6,0,498,0,0,11,451,6,419,6,30,6,0,28,1,2,6,0,0,2,1,2
0,0,0,0,12,0,0,0,1,0,0,0,0,1,0,273,582,756,0,4,1064,1,1,957,151,595,54,1,879,667,1,579,1,2,623,0,1,655,1,2
0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,11,0,757,0,0,611,5,1,2,545,0,503,2,740,0,4,501,1,2,0,0,0,540,1,2
0,0,0,2,15,0,0,1,1,0,6,0,0,0,3,117,0,10,0,1,1303,4,0,2,1033,0,917,2,335,0,1,182,227,1,0,0,1,656,0,465
1,0,0,10,0,0,0,1,0,124,6,0,1,0,0,9,583,758,0,0,18,1,0,958,17,596,17,1,580,668,5,118,0,1,624,0,1,402,2,466
0,1,0,5,1,0,0,3,2,0,0,0,0,1,7,196,584,386,5,4,741,15,0,127,77,597,75,1,509,669,1,363,126,1,625,0,1,18,0,256
2,0,0,4,0,0,0,8,2,124,6,0,0,0,3,24,5,2,6,5,199,1,0,2,188,6,174,6,30,6,1,28,1,2,6,0,7,2,1,2
0,2,0,2,2,0,5,0,1,0,6,2,0,0,22,205,585,759,0,6,173,5,0,959,164,598,154,11,558,670,7,393,1,2,626,0,0,657,1,2
0,2,0,4,4,0,0,3,0,0,0,0,0,0,3,24,5,2,0,0,1304,4,0,960,1000,6,891,6,30,6,7,28,1,2,6,3,1,2,1,2
5,0,0,4,0,0,0,1,0,124,0,0,0,0,0,7,2,2,0,5,641,0,0,961,568,2,523,7,880,2,1,7,1,2,2,0,1,2,1,2
0,2,0,0,28,2,0,0,1,0,0,0,0,0,3,51,334,473,1,0,1305,1,1,2,1034,345,918,0,881,403,0,422,86,1,365,0,1,414,11,307
0,1,0,0,15,0,0,0,0,0,0,0,0,1,3,0,0,10,0,0,256,5,0,962,38,0,37,1,139,0,0,0,0,0,0,0,1,658,0,2
0,2,0,13,3,0,0,1,4,0,0,0,1,0,0,2,21,15,3,0,1306,5,0,2,79,22,77,1,231,24,4,174,1,2,23,1,1,13,1,2
0,0,0,2,14,0,0,1,0,0,0,0,0,0,3,40,0,760,3,5,988,1,0,2,819,0,740,2,882,0,1,52,1,2,0,0,1,241,1,2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,77,7,523,687,0,0,1036,6,1,2,99,536,97,2,178,598,8,33,1,2,558,0,2,13,1,2
0,0,0,10,0,0,1,2,0,0,27,1,1,0,78,29,0,761,0,4,3,1,0,3,3,0,3,2,100,671,6,84,40,3,627,0,1,659,4,289
0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,6,4,6,0,1,511,1,0,2,461,5,427,2,6,5,4,6,1,2,5,3,2,6,1,2
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,100,5,2,3,0,283,1,1,2,258,6,145,7,883,6,8,580,1,2,6,1,1,2,1,2
5,0,0,19,0,0,3,2,17,124,40,0,1,0,13,3,0,281,0,0,7,19,0,963,138,0,7,2,3,0,0,3,1,2,0,0,1,3,1,2
1,21,0,4,0,0,0,0,0,124,6,0,0,0,7,11,164,234,1,2,286,5,0,2,260,166,240,7,327,199,4,243,1,2,181,0,0,218,1,2
5,1,0,50,0,0,1,6,7,124,13,0,0,0,14,14,0,10,0,0,1307,1,0,964,186,0,172,1,149,0,0,15,0,1,0,0,1,9,4,78
0,0,0,13,0,0,0,1,2,0,6,0,1,0,7,3,586,450,0,5,661,1,0,3,585,599,3,1,69,550,0,60,1,2,628,0,0,3,1,2
2,0,0,17,0,0,0,8,3,249,13,0,8,0,1,11,34,48,0,5,7,1,0,162,138,35,7,1,262,39,1,197,1,2,36,0,1,46,1,2
0,0,1,8,17,0,0,1,0,0,0,0,0,0,3,12,519,683,5,5,6,5,0,2,85,532,83,2,51,593,1,12,11,3,554,0,6,20,13,9
0,0,1,27,0,0,0,4,5,0,13,0,2,0,7,0,32,32,0,0,81,1,0,52,58,33,57,1,59,36,0,53,0,1,34,0,0,18,0,36
8,170,0,13,0,0,0,2,0,124,6,0,0,0,3,106,21,15,0,0,927,5,0,275,753,22,683,1,523,24,0,163,1,2,23,1,8,13,1,2
3,0,0,5,0,0,0,0,0,124,6,0,0,1,3,119,587,361,0,5,1208,2,0,882,969,600,862,16,884,672,0,581,1,2,629,0,0,330,1,2
0,42,0,5,2,0,0,1,4,0,6,0,0,0,0,117,588,762,3,1,288,1,0,965,262,601,242,0,352,673,0,182,228,0,630,0,0,660,0,467
3,0,0,2,0,0,0,2,0,124,6,0,0,0,13,128,589,763,0,4,715,1,0,2,1035,602,308,2,650,674,1,203,0,1,631,0,0,227,17,468
0,0,0,7,1,0,0,0,2,0,6,0,0,0,2,122,118,171,0,4,1308,1,0,2,1036,121,919,0,885,149,5,190,0,1,131,0,1,157,0,111
1,0,0,14,0,0,2,1,80,124,54,0,1,0,0,84,0,764,0,0,1309,1,0,611,1037,0,498,0,156,675,2,124,229,0,0,0,9,18,13,469
0,0,0,2,1,0,0,8,10,0,6,0,0,1,3,7,9,15,0,5,966,1,0,931,805,10,727,2,235,12,5,115,1,2,11,1,1,13,1,2
0,0,0,41,4,0,0,5,3,0,6,0,4,0,7,30,0,10,0,1,1310,1,0,966,1038,0,920,1,378,0,5,36,0,0,0,1,1,661,6,470
0,0,0,16,0,0,0,4,0,0,0,0,2,0,59,36,0,765,0,0,1311,0,0,2,385,0,353,1,886,0,1,48,0,3,0,0,2,662,4,2
0,0,0,26,2,0,0,4,3,0,0,0,2,0,20,66,56,82,8,5,1312,4,0,2,1039,57,921,2,526,70,4,374,1,2,64,0,2,79,1,2
0,0,0,0,17,0,0,1,5,0,0,0,0,0,0,11,0,11,0,5,1313,1,1,41,65,0,64,2,887,9,0,11,1,2,9,1,0,4,1,2
3,0,0,26,0,0,0,4,1,124,6,0,2,1,3,98,159,226,0,4,1314,1,0,967,324,161,134,7,888,191,1,240,0,0,175,0,1,210,12,471
79,0,0,8,0,0,8,3,1,374,34,1,0,0,15,29,0,257,0,0,1315,5,0,2,170,0,160,2,602,221,6,416,156,3,0,0,9,241,4,300
0,3,0,8,1,0,0,0,0,0,6,0,0,0,3,7,9,15,0,2,1230,1,0,968,882,10,791,1,143,12,5,115,1,2,11,0,0,13,1,2
1,0,7,29,0,0,1,9,21,124,40,0,2,0,3,37,281,395,0,0,878,5,0,191,251,287,233,0,72,344,0,49,22,0,309,0,9,20,3,9
0,79,0,1,1,0,0,1,1,0,0,0,0,0,0,2,2,2,12,0,1316,3,0,39,63,2,62,1,246,2,5,2,1,2,2,0,3,2,1,2
3,4,0,11,0,0,0,2,5,124,27,0,1,0,11,61,590,766,0,0,32,5,0,969,31,603,30,2,288,676,0,91,67,3,632,0,0,20,4,9
0,0,0,0,70,0,0,0,3,0,0,0,0,0,3,28,0,10,0,0,762,1,1,248,65,0,64,0,64,0,7,32,0,3,0,0,1,20,6,9
0,0,6,20,2,0,0,7,2,0,0,0,5,0,2,0,0,4,0,1,81,1,0,927,58,604,57,0,78,80,6,53,0,1,73,0,0,4,0,36
6,1,0,0,0,0,1,1,1,249,34,0,0,1,69,11,0,10,0,6,1317,1,0,2,573,0,528,2,889,0,0,582,1,2,0,0,1,663,1,2
0,0,0,2,1,0,0,0,2,0,6,0,0,0,3,69,59,87,0,4,1318,5,0,2,1040,61,922,2,319,75,5,103,0,1,68,0,0,18,0,38
0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,18,48,69,4,5,441,1,1,2,400,49,368,2,22,57,8,21,1,2,55,0,2,61,1,2
0,157,0,0,86,0,0,1,3,0,0,0,0,0,7,97,591,767,0,5,533,1,1,970,480,605,445,2,414,677,1,142,0,0,633,1,0,664,6,6
0,0,4,14,1,0,0,8,3,0,6,0,6,0,3,36,592,768,5,5,1319,1,0,971,1041,606,923,2,196,678,5,152,0,0,634,0,2,665,4,472
0,0,0,4,1,0,0,0,4,0,6,0,0,0,3,274,5,2,1,5,539,1,0,37,487,6,449,1,890,6,1,583,1,2,6,0,1,2,1,2
1,1,0,26,0,0,0,3,1,124,13,0,2,1,0,29,0,769,0,0,1320,0,0,972,1042,0,924,2,407,0,0,300,0,3,0,0,1,3,4,193
0,0,0,0,14,2,0,6,19,0,0,0,1,0,0,275,2,2,4,0,1321,1,0,2,457,2,423,1,891,2,0,584,1,2,2,0,2,2,1,2
2,0,0,17,0,0,0,8,3,249,13,0,8,0,3,11,34,48,3,5,7,1,0,162,138,35,7,1,360,39,1,59,1,2,36,0,1,46,1,2
0,0,0,22,1,0,1,0,58,0,34,0,2,0,0,188,0,10,0,2,1322,1,0,2,1043,0,925,0,892,0,0,351,0,1,0,0,0,9,0,473
5,1,0,5,0,0,1,8,6,0,27,0,1,0,5,174,0,45,1,0,1323,4,0,89,1044,0,926,2,893,0,0,585,14,0,0,0,9,43,0,27
0,0,0,4,1,0,0,5,4,0,0,0,0,0,7,2,25,15,0,0,385,1,0,2,928,26,325,2,283,28,3,162,1,2,27,0,2,13,1,2
0,0,0,2,0,7,0,7,12,0,6,0,1,1,13,154,185,263,0,0,1324,1,0,2,1045,187,927,2,361,227,1,267,1,2,205,0,2,247,1,2
17,1,0,13,0,0,1,1,0,124,6,0,1,0,11,11,0,770,0,0,963,5,0,78,472,0,437,2,894,0,0,586,1,2,0,0,7,666,1,2
0,0,0,53,2,1,6,2,21,0,27,0,5,0,3,128,233,330,0,0,266,1,0,89,303,237,226,2,650,287,0,203,0,1,258,1,1,290,17,47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,55,32,5,0,1325,1,1,2,1046,56,928,1,59,67,8,53,0,0,63,0,2,18,0,36
1,0,0,0,0,0,0,0,0,124,6,0,0,0,3,11,481,640,3,6,180,5,0,973,12,493,12,1,768,555,5,514,1,2,514,1,8,554,1,2
0,0,0,0,0,1,4,9,40,0,27,1,0,0,7,136,21,15,3,0,1326,1,0,264,1047,22,929,2,895,24,2,224,1,2,23,0,9,13,1,2
0,0,0,20,0,1,1,6,18,0,27,0,2,0,2,11,0,10,0,0,1072,1,0,267,265,0,244,0,896,0,0,587,1,2,0,0,8,9,1,2
12,61,0,0,0,0,2,1,2,124,40,0,0,1,16,26,593,771,0,0,1022,1,0,546,1048,607,619,1,217,679,0,30,230,0,635,0,1,667,6,474
3,0,0,0,0,0,0,4,4,249,20,0,0,1,3,0,55,32,0,0,1256,5,0,2,181,56,167,1,59,67,0,53,0,1,63,0,0,18,0,25
0,0,0,17,13,0,0,2,2,0,0,0,1,0,22,20,0,10,8,5,26,5,0,20,25,0,25,0,68,0,7,23,41,3,0,0,1,9,0,2
0,1,0,8,1,0,0,1,9,0,6,0,0,0,19,11,0,10,0,0,269,0,0,5,138,0,7,2,18,0,0,588,1,2,0,0,1,668,1,2
0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,20,0,10,3,3,253,1,1,2,233,0,25,1,109,0,8,23,72,0,0,0,1,9,4,2
0,0,0,0,0,0,3,0,2,0,34,0,0,0,2,17,594,772,0,4,39,0,0,177,38,608,37,1,82,680,7,19,53,3,636,0,1,669,0,475
6,0,0,14,0,0,2,4,10,249,54,2,0,1,0,276,595,773,5,5,339,19,0,2,316,609,289,2,897,681,7,589,0,1,637,0,0,670,0,476
0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,149,172,246,3,0,806,1,0,2,698,174,471,2,345,213,4,255,1,2,192,0,11,232,1,2
6,16,0,0,0,0,0,0,0,124,6,0,0,0,3,29,0,10,0,0,1327,1,0,974,1049,0,930,1,103,0,0,84,0,3,0,0,8,9,32,2
0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,30,596,774,2,4,1328,0,0,750,1050,610,931,2,420,682,3,36,0,3,638,0,1,671,6,477
0,5,0,2,0,0,0,0,0,0,0,0,0,0,3,12,597,775,12,4,72,5,1,2,70,611,34,12,222,683,8,12,14,3,639,0,1,20,2,9
0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,17,39,54,0,0,1329,1,0,2,1051,40,439,2,20,45,0,19,64,3,42,0,0,20,0,9
0,1,0,2,0,0,0,1,0,0,6,0,0,0,79,11,34,48,0,5,1330,1,0,2,1052,35,258,1,262,39,1,197,1,2,36,0,2,46,1,2
6,0,0,0,0,0,0,8,2,124,13,0,0,1,3,11,0,10,0,1,1331,5,0,975,445,0,413,7,898,0,0,590,1,2,0,0,9,672,1,2
0,54,0,0,19,0,0,0,0,0,0,0,0,0,5,14,0,10,3,2,1332,5,1,635,1053,0,932,0,250,0,5,15,0,1,0,0,0,13,4,298
0,5,0,4,12,0,0,2,0,0,0,0,0,0,3,22,0,776,3,5,1333,1,0,11,1054,0,933,1,899,684,0,591,1,2,0,0,0,673,1,2
0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,209,0,330,0,4,1334,1,1,2,1055,0,353,0,587,0,8,409,0,1,0,0,2,290,4,202
0,0,0,4,1,0,0,2,6,0,13,0,1,0,3,174,598,777,0,0,640,1,0,2,567,612,522,1,455,685,0,327,48,0,640,3,0,20,0,478
0,101,0,0,3,0,1,1,4,0,13,0,1,1,3,3,35,49,0,1,994,1,0,769,821,36,742,1,69,40,0,60,1,2,37,0,0,3,1,2
0,0,0,0,30,1,0,1,5,0,0,0,0,0,0,11,0,10,0,0,1276,1,1,976,43,0,42,2,900,0,0,592,1,2,0,0,6,9,1,2
0,2,0,27,0,0,0,5,13,0,13,0,2,0,3,53,0,10,0,4,101,1,0,2,98,0,96,2,537,0,0,75,0,3,0,0,1,20,24,9
0,0,0,25,0,0,0,5,1,0,6,0,2,0,27,93,80,113,0,5,197,5,0,141,186,83,172,7,284,100,6,216,1,2,90,0,8,106,1,2
8,13,0,41,0,0,1,8,3,124,20,0,5,1,3,11,0,10,3,1,1247,1,0,152,443,0,411,2,901,0,0,593,1,2,0,0,0,183,1,2
0,0,0,16,0,0,0,1,7,0,20,0,1,0,7,17,0,10,0,4,143,22,0,609,137,0,132,1,82,0,1,19,38,0,0,0,8,674,0,479
0,5,0,4,8,0,1,0,0,0,20,0,0,0,3,11,0,10,3,0,256,1,0,177,38,0,37,2,47,0,0,44,1,2,0,2,1,35,1,2
0,0,0,0,88,0,0,0,2,0,0,0,0,0,7,1,0,10,3,0,1335,1,1,977,1056,0,934,1,367,0,3,210,0,1,0,0,0,9,2,2
0,0,0,0,8,0,0,0,1,0,6,0,0,0,3,49,599,778,14,4,369,5,0,448,340,613,312,2,750,686,1,71,0,1,641,0,1,55,2,38
14,0,0,5,0,0,1,0,0,249,13,0,0,0,0,17,23,32,0,1,1009,5,0,121,832,24,751,0,41,26,0,39,6,3,25,0,1,18,0,13
0,0,0,17,1,2,0,0,25,0,6,0,4,0,3,17,0,10,0,4,182,1,0,978,171,0,161,1,82,0,1,19,16,0,0,0,1,9,0,2
0,0,0,0,0,0,1,0,0,0,20,0,0,0,3,29,600,779,3,0,1336,4,0,2,33,614,32,2,100,687,0,84,194,3,642,0,1,20,4,9
0,2,0,2,1,0,9,0,21,0,149,1,0,1,3,212,601,780,0,0,247,1,0,979,11,615,11,1,902,688,7,594,0,0,643,3,1,209,8,480
0,0,0,0,116,0,0,0,0,0,0,0,0,0,3,11,11,17,1,0,426,5,1,980,366,12,336,0,19,14,0,18,1,2,13,0,1,16,1,2
0,9,0,0,17,0,0,1,0,0,0,0,0,0,6,11,0,10,6,0,312,1,1,11,288,0,263,2,18,0,0,588,1,2,0,0,0,668,1,2
0,0,6,2,1,0,0,5,2,0,6,0,3,0,16,0,0,32,0,0,309,1,0,981,286,0,262,2,382,239,1,53,0,0,0,0,1,18,0,36
0,0,0,4,4,0,0,3,0,0,6,0,2,1,3,2,9,15,1,1,358,5,0,982,331,10,302,2,283,12,5,162,1,2,11,1,4,13,1,2
2,0,0,14,0,0,3,3,9,124,40,1,1,0,0,17,602,781,0,0,1104,4,0,11,285,616,261,1,82,689,6,19,79,0,644,0,6,18,0,481
3,1,0,16,0,0,0,2,0,124,6,0,2,0,3,65,53,78,3,0,1337,5,0,983,1057,54,935,0,118,65,1,97,0,0,61,0,4,75,11,482
0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,11,0,782,0,4,430,1,1,2,391,0,359,5,430,0,8,313,1,2,0,0,7,298,1,2
0,1,0,0,1,0,0,0,0,0,6,0,0,0,3,17,0,10,0,4,157,5,0,200,150,0,143,2,20,0,5,19,64,0,0,0,0,9,0,2
0,0,0,10,1,1,5,2,31,0,34,0,1,0,14,11,301,427,6,5,373,1,0,136,12,309,12,2,903,368,0,396,1,2,331,0,1,160,1,2
0,0,0,5,1,0,0,7,1,0,6,0,5,0,3,3,115,49,3,0,139,1,0,62,135,118,130,1,69,40,5,60,1,2,37,0,0,3,1,2
0,0,4,7,57,1,0,0,0,0,0,0,0,0,3,9,161,229,0,5,6,1,1,984,294,163,269,2,579,194,6,118,0,1,177,0,2,212,2,6
2,1,0,1,0,0,1,2,7,124,27,0,0,1,3,168,0,45,3,0,1010,0,0,985,833,0,752,2,723,0,0,310,14,0,0,0,6,43,27,27
0,1,1,7,0,0,0,0,0,0,0,0,0,1,0,97,0,10,0,4,626,1,0,442,557,0,513,0,395,0,3,142,0,1,0,0,1,9,6,6
0,4,0,1,0,0,2,0,1,0,34,0,0,1,52,11,144,209,0,0,1338,1,0,203,1058,146,936,2,904,176,0,228,1,2,160,0,4,194,1,2
0,0,0,0,15,0,0,0,3,0,0,0,4,0,7,2,25,15,0,0,1339,0,0,986,1059,26,662,1,231,28,6,174,1,2,27,0,0,13,1,2
0,1,0,5,5,1,0,2,4,0,6,0,0,0,3,0,603,144,5,0,1340,1,0,987,1060,165,937,2,218,197,5,167,0,0,180,0,1,18,0,94
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,3,0,1334,1,1,2,1055,0,353,1,146,0,8,117,1,2,0,0,2,564,1,2
0,7,0,0,1,0,0,0,3,0,6,0,0,0,11,14,0,10,0,5,262,5,0,852,31,0,30,0,250,0,5,15,0,1,0,0,0,18,4,165
1,0,0,1,0,0,1,2,9,124,20,0,0,0,7,34,0,10,3,4,1341,1,0,988,1061,0,938,1,877,0,0,46,134,0,0,0,8,9,8,2
0,0,0,5,13,0,0,0,1,0,0,0,0,1,2,11,604,783,0,1,875,5,0,611,741,617,498,0,905,690,0,595,1,2,645,0,9,675,1,2
0,3,0,36,0,0,0,3,4,0,6,0,3,0,3,2,21,15,0,0,1342,5,0,380,374,22,343,2,283,24,5,162,1,2,23,0,1,13,1,2
0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,36,592,768,3,5,1343,1,1,11,1062,606,939,1,508,678,5,152,0,0,634,0,0,665,4,472
3,0,0,17,0,0,0,9,2,124,6,0,0,0,3,112,605,784,0,4,1072,17,0,267,265,618,244,0,501,691,0,172,0,1,646,0,4,81,3,292
0,0,0,5,11,0,0,0,1,0,6,0,0,1,3,18,0,10,3,3,1344,5,0,2,1063,0,940,1,40,0,0,38,1,2,0,0,1,9,1,2
0,14,0,4,2,1,0,4,10,0,6,0,0,0,3,87,606,785,0,4,416,4,0,648,380,619,349,2,162,692,6,128,1,2,647,0,1,99,1,2
1,1,0,0,0,0,0,0,0,124,6,0,0,0,3,29,607,786,0,4,330,1,0,97,471,620,280,1,36,693,5,34,231,0,648,0,1,676,4,483
1,0,0,33,0,0,5,5,2,124,47,0,3,0,3,84,0,787,0,4,1345,1,0,989,1064,0,941,0,156,0,7,124,232,3,0,0,4,677,13,484
0,0,0,2,12,0,0,2,13,0,0,0,0,0,3,66,0,10,1,4,6,1,0,2,1065,0,942,10,906,0,4,99,1,2,0,0,2,9,1,2
1,0,0,8,0,0,4,1,24,124,20,0,0,1,3,20,0,177,0,0,121,5,0,150,25,0,25,1,109,0,0,23,14,0,0,1,1,163,5,115
8,0,0,2,0,0,5,5,6,249,34,1,1,0,3,37,0,10,0,0,1346,0,0,990,1066,0,943,9,99,0,6,49,14,3,0,0,1,9,3,2
0,0,0,30,3,0,0,4,3,0,13,0,3,0,0,6,608,259,0,5,1347,19,0,991,235,621,218,2,907,694,0,6,1,2,649,0,2,6,1,2
3,0,2,19,0,0,0,2,0,124,6,0,1,0,3,28,0,788,0,4,1348,1,0,992,1067,0,944,1,46,0,0,32,233,3,0,0,8,678,6,485
0,1,0,26,0,0,8,3,3,0,68,0,2,0,65,36,288,411,0,4,1349,5,0,993,1068,295,945,1,543,353,2,383,0,0,317,0,1,370,4,270
0,55,0,0,7,0,0,0,0,0,0,0,0,0,3,36,609,789,0,1,139,1,0,994,135,622,130,1,63,695,1,56,0,0,650,3,1,679,4,486
0,0,0,0,2,0,2,0,3,0,40,5,0,0,3,109,328,145,11,5,1350,1,0,2,1069,339,946,2,219,125,2,168,1,2,359,1,9,134,1,2
0,2,4,48,5,3,0,5,2,0,6,0,4,0,7,9,610,790,0,5,1351,1,0,995,240,623,223,1,580,696,0,118,0,1,651,1,1,539,3,292
6,8,0,53,0,0,0,7,1,124,6,0,0,0,3,11,0,10,23,0,302,1,0,996,277,0,254,1,557,0,0,392,1,2,0,0,8,85,1,2
0,0,0,8,10,0,0,4,0,0,0,0,3,0,3,15,25,15,1,0,1352,5,0,2,1070,26,947,2,406,28,3,299,1,2,27,0,1,13,1,2
0,0,0,0,54,0,0,0,4,0,0,0,0,1,3,11,611,791,0,0,1353,5,1,745,901,624,808,2,908,697,5,543,1,2,652,0,9,680,1,2
0,0,0,0,2,0,0,1,0,0,0,0,0,1,3,18,0,10,0,1,1354,3,0,2,1071,0,948,1,40,0,0,38,1,2,0,3,1,681,1,2
0,0,0,4,2,0,0,1,1,0,6,0,0,1,3,8,6,8,8,0,7,1,0,162,138,7,7,2,8,7,5,8,1,2,7,0,1,7,1,2
0,3,0,7,1,0,0,2,2,0,6,0,1,0,6,28,0,10,0,0,1355,16,0,2,1003,0,509,1,46,0,1,32,58,3,0,0,2,20,6,9
0,0,2,5,15,0,0,1,1,0,0,0,0,0,0,29,612,792,3,3,348,1,1,997,153,625,145,7,909,698,5,34,24,0,653,0,1,325,4,233
5,4,0,36,0,0,0,5,1,124,6,0,3,0,80,119,0,793,1,5,1356,1,0,2,1072,0,949,0,910,699,0,340,1,2,654,3,1,682,1,2
0,0,0,7,2,0,0,3,0,0,0,0,2,1,3,18,613,112,0,0,541,1,0,185,488,626,220,2,22,99,5,21,1,2,89,0,9,19,1,2
0,0,0,7,15,0,0,9,0,0,0,0,7,0,2,2,21,15,0,1,1357,1,0,2,1073,22,950,1,231,24,4,174,1,2,23,3,1,13,1,2
1,5,0,22,0,0,0,2,0,124,6,0,2,1,3,54,0,10,0,1,77,1,0,49,75,0,73,2,911,0,5,596,1,2,0,0,1,9,1,2
0,0,0,2,2,1,0,0,16,0,13,0,0,0,25,18,48,69,0,0,1358,1,0,93,129,49,124,2,22,57,1,21,1,2,55,0,4,61,1,2
0,0,0,0,7,0,0,0,1,0,0,0,0,1,3,11,0,10,0,3,565,1,0,2,507,0,468,2,912,0,4,597,1,2,0,0,1,31,1,2
35,0,0,2,0,0,9,9,58,249,156,1,0,0,48,53,614,794,0,0,6,1,0,2,1074,627,951,0,325,700,6,75,29,0,655,0,9,20,8,9
1,1,0,73,0,0,1,6,17,124,20,0,4,1,3,0,46,66,1,0,1359,0,0,505,691,47,629,1,139,55,0,0,0,0,52,3,8,58,0,194
1,0,0,51,0,0,0,4,5,124,20,0,4,0,0,11,11,17,3,5,1360,1,0,11,1075,12,952,1,363,14,1,18,1,2,13,0,1,16,1,2
19,0,0,10,0,0,80,7,26,249,353,0,0,1,7,48,615,795,0,5,113,1,0,89,163,628,108,13,766,701,0,500,1,2,656,3,7,214,1,2
2,0,0,0,0,0,0,6,8,124,20,0,0,0,3,36,616,796,0,0,1361,22,0,784,106,629,104,0,913,702,0,462,0,1,657,0,9,47,4,358
1,25,0,0,0,0,0,0,0,124,6,0,0,1,3,9,0,10,0,3,1362,30,0,998,1076,0,953,2,579,0,5,118,0,1,0,0,1,9,2,6
0,0,0,7,1,0,0,0,0,0,0,0,0,0,7,181,617,330,1,4,862,1,0,2,132,630,127,0,914,703,4,515,0,1,658,0,2,290,2,202
0,2,0,22,2,0,12,4,25,0,13,0,7,1,14,117,618,797,0,0,1363,1,0,999,1077,631,954,1,243,704,0,182,234,0,659,3,1,683,0,487
0,0,0,8,8,1,1,3,18,0,13,0,1,0,2,135,9,15,0,6,1364,1,0,523,908,10,604,2,915,12,0,222,1,2,11,1,0,13,1,2
0,1,0,1,0,0,0,2,4,0,13,0,2,0,7,89,9,15,0,0,1318,1,0,2,1040,10,922,2,166,12,0,131,0,1,11,0,0,13,0,488
0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,11,0,10,0,1,806,0,0,2,698,0,471,2,18,0,4,598,1,2,0,0,11,684,1,2
0,2,2,36,1,0,0,8,2,0,0,0,6,0,3,104,0,10,0,0,259,14,0,2,237,0,220,1,203,0,4,159,0,1,0,0,1,9,4,47
0,2,0,8,1,0,0,1,4,0,6,0,0,1,0,29,0,10,0,4,1331,1,0,1000,445,0,413,9,916,0,0,34,38,3,0,0,1,685,4,489
0,0,0,22,2,0,12,4,25,0,13,0,7,0,3,117,618,797,0,0,1363,5,0,999,1077,631,954,2,335,704,0,182,234,3,659,3,1,683,0,487
0,15,0,8,0,0,0,0,1,0,6,0,0,0,3,68,274,384,0,0,971,0,0,11,554,278,510,0,417,334,0,102,1,2,300,0,1,353,1,2
0,0,0,17,35,0,0,3,0,0,0,0,1,0,3,29,0,798,0,0,299,1,1,209,273,0,251,0,436,0,0,84,16,3,0,0,8,686,0,490
0,0,0,10,13,0,0,2,1,0,0,0,1,0,7,11,0,746,14,1,1365,1,0,2,1078,0,955,2,872,0,4,575,1,2,0,0,2,644,1,2
17,0,0,0,0,0,1,0,15,124,13,0,0,1,16,12,0,10,0,5,18,1,0,1001,17,0,17,0,12,0,0,12,235,3,0,0,1,687,2,491
0,0,0,13,3,1,0,0,16,0,6,0,5,1,3,11,619,799,0,0,6,1,0,2,1079,632,956,2,917,705,1,599,1,2,660,1,0,688,1,2
15,0,0,44,0,0,3,9,13,124,20,0,4,0,3,0,32,32,3,0,6,5,0,203,514,33,475,0,78,36,0,53,0,1,34,0,1,18,0,25
0,0,0,8,0,0,0,1,0,0,0,0,0,0,4,29,36,50,0,4,150,6,0,683,53,37,52,1,918,42,1,62,20,1,39,0,1,47,4,30
0,193,0,2,7,0,0,3,0,0,0,0,0,0,3,22,0,10,3,0,272,5,0,1002,247,0,230,1,899,0,1,591,1,2,0,3,1,689,1,2
1,6,0,1,0,0,0,0,0,124,13,0,0,0,3,11,0,10,0,4,485,0,0,245,153,0,145,1,919,0,1,433,1,2,0,0,1,436,1,2
